transaction_id,customer_id,merchant_id,amount,timestamp,payment_method,merchant_category,customer_account_age_days,is_new_device,ip_risk_score,location,distance_from_usual_location,failed_attempts_last_24h,transactions_last_1h,transactions_last_24h,avg_transaction_amount,transaction_amount_deviation,previous_chargebacks,previous_fraud_flags,merchant_risk_score,account_velocity,hour_of_day,day_of_week,label
TXN-0019269,1655,454,928.86,2025-07-20 17:00:00,WALLET,Fashion,833,0,0.4718,Hyderabad,6.41,0,1,5,2328.96,0.399,1,0,0.1469,0.2,17,6,0
TXN-0019270,3225,200,4857.76,2025-07-20 17:15:00,UPI,Electronics,1828,0,0.1102,Mumbai,15.47,0,1,5,2469.15,1.967,0,0,0.2767,0.2,17,6,0
TXN-0019271,1578,239,1835.56,2025-07-20 17:30:00,UPI,Fashion,1253,0,0.0627,Chennai,3.01,0,3,10,1621.06,1.132,0,0,0.2282,0.3,17,6,0
TXN-0019272,122,40,1548.4,2025-07-20 17:45:00,UPI,Fashion,1166,0,0.3981,Chennai,7.99,0,5,10,1164.5,1.33,0,0,0.163,0.5,17,6,0
TXN-0019273,4998,88,1731.86,2025-07-20 18:00:00,UPI,Healthcare,1017,0,0.3361,Hyderabad,14.56,0,4,10,784.02,2.209,0,0,0.2389,0.4,18,6,0
TXN-0019274,2857,189,6115.4,2025-07-20 18:15:00,UPI,Healthcare,1577,0,0.1258,Mumbai,1.12,1,1,6,2315.48,2.641,0,0,0.1658,0.1667,18,6,0
TXN-0019275,3351,405,1757.19,2025-07-20 18:30:00,UPI,Fashion,1662,0,0.1502,Chennai,24.88,0,2,6,2280.66,0.77,0,0,0.0487,0.3333,18,6,0
TXN-0019276,4044,224,1883.91,2025-07-20 18:45:00,CARD,Healthcare,1167,0,0.4052,Chennai,22.29,0,0,4,1401.49,1.344,0,0,0.0902,0.0,18,6,0
TXN-0019277,3173,294,1770.11,2025-07-20 19:00:00,UPI,Travel,1440,0,0.0976,Mumbai,8.61,0,2,11,3568.7,0.496,0,1,0.1726,0.1818,19,6,0
TXN-0019278,3053,433,357.67,2025-07-20 19:15:00,WALLET,Healthcare,147,0,0.1546,Mumbai,0.54,0,1,5,3903.0,0.092,0,0,0.3371,0.2,19,6,0
TXN-0019279,3960,238,2975.47,2025-07-20 19:30:00,NETBANKING,Grocery,953,0,0.2037,Chennai,27.25,0,2,7,1055.61,2.819,0,0,0.2041,0.2857,19,6,0
TXN-0019280,1477,168,791.87,2025-07-20 19:45:00,UPI,Grocery,1703,0,0.0393,Mumbai,2.18,0,0,1,725.21,1.092,0,0,0.2889,0.0,19,6,0
TXN-0019281,4143,366,509.45,2025-07-20 20:00:00,NETBANKING,Grocery,1888,1,0.1025,Hyderabad,7.33,0,1,6,1398.13,0.364,0,1,0.2726,0.1667,20,6,0
TXN-0019282,3621,158,313.9,2025-07-20 20:15:00,UPI,Fashion,1221,0,0.0053,Delhi,5.46,0,2,5,1260.07,0.249,0,1,0.0287,0.4,20,6,0
TXN-0019283,911,195,386.36,2025-07-20 20:30:00,NETBANKING,Healthcare,1687,0,0.0396,Hyderabad,11.06,1,0,7,2028.71,0.19,0,0,0.1909,0.0,20,6,0
TXN-0019284,731,445,186.09,2025-07-20 20:45:00,NETBANKING,Healthcare,338,0,0.1426,Bengaluru,16.08,1,0,7,1577.21,0.118,0,0,0.1051,0.0,20,6,0
TXN-0019285,4399,219,645.79,2025-07-20 21:00:00,CARD,Travel,1541,0,0.1522,Pune,7.83,0,0,8,2260.51,0.286,1,0,0.4721,0.0,21,6,0
TXN-0019286,4474,126,1165.49,2025-07-20 21:15:00,UPI,Travel,1639,0,0.0732,Mumbai,16.1,0,2,8,2053.97,0.567,0,1,0.0949,0.25,21,6,0
TXN-0019287,4968,418,5202.0,2025-07-20 21:30:00,UPI,Electronics,1386,0,0.1968,Delhi,12.22,0,0,6,2414.6,2.154,0,0,0.1879,0.0,21,6,0
TXN-0019288,505,322,1912.68,2025-07-20 21:45:00,CARD,Travel,402,0,0.0563,Mumbai,16.88,1,0,5,2288.36,0.836,0,0,0.0402,0.0,21,6,0
TXN-0019289,4479,384,2319.34,2025-07-20 22:00:00,UPI,Electronics,2268,0,0.3077,Delhi,5.59,0,1,8,1515.7,1.53,0,0,0.1432,0.125,22,6,0
TXN-0019290,4318,164,6469.97,2025-07-20 22:15:00,CARD,Healthcare,2192,0,0.0934,Hyderabad,7.79,1,5,9,2930.93,2.207,0,0,0.4676,0.5556,22,6,1
TXN-0019291,3838,391,103.99,2025-07-20 22:30:00,UPI,Electronics,2371,0,0.1708,Hyderabad,17.98,1,1,4,1813.67,0.057,0,0,0.1893,0.25,22,6,0
TXN-0019292,2490,476,2663.0,2025-07-20 22:45:00,CARD,Grocery,57,0,0.1465,Mumbai,57.28,0,0,3,1228.38,2.168,0,0,0.3707,0.0,22,6,0
TXN-0019293,2543,82,2466.22,2025-07-20 23:00:00,CARD,Gaming,189,0,0.0782,Hyderabad,2.29,2,0,2,1710.5,1.442,0,0,0.221,0.0,23,6,0
TXN-0019294,2144,95,4101.84,2025-07-20 23:15:00,UPI,Gaming,1055,0,0.0962,Delhi,6.4,0,3,5,1631.23,2.515,0,0,0.4635,0.6,23,6,0
TXN-0019295,147,283,298.64,2025-07-20 23:30:00,CARD,Travel,2408,0,0.16,Bengaluru,15.06,0,0,1,3256.03,0.092,0,1,0.0811,0.0,23,6,0
TXN-0019296,2504,362,1013.87,2025-07-20 23:45:00,CARD,Healthcare,860,0,0.2303,Chennai,3.4,0,2,3,1754.99,0.578,0,0,0.1196,0.6667,23,6,0
TXN-0019297,1186,1,709.5,2025-07-21 00:00:00,UPI,Electronics,801,0,0.0768,Delhi,16.32,0,1,9,2013.95,0.352,0,0,0.2073,0.1111,0,0,0
TXN-0019298,1002,276,496.53,2025-07-21 00:15:00,UPI,Grocery,2208,0,0.0511,Mumbai,4.86,1,3,10,706.5,0.703,0,0,0.4275,0.3,0,0,0
TXN-0019299,280,64,18182.05,2025-07-21 00:30:00,UPI,Gaming,96,0,0.0585,Pune,9.33,0,0,2,3655.48,4.974,0,0,0.259,0.0,0,0,0
TXN-0019300,2289,490,1021.97,2025-07-21 00:45:00,UPI,Electronics,1860,0,0.152,Chennai,10.5,0,1,7,409.56,2.495,0,0,0.3012,0.1429,0,0,0
TXN-0019301,240,364,4549.5,2025-07-21 01:00:00,UPI,Electronics,1401,0,0.0622,Hyderabad,5.15,0,1,7,1864.0,2.441,2,0,0.0856,0.1429,1,0,0
TXN-0019302,4249,498,3645.46,2025-07-21 01:15:00,UPI,Grocery,664,0,0.2971,Chennai,0.85,0,0,5,5126.15,0.711,0,0,0.1302,0.0,1,0,0
TXN-0019303,4448,110,426.38,2025-07-21 01:30:00,UPI,Grocery,1668,0,0.1147,Pune,3.12,1,0,7,1623.01,0.263,1,0,0.1717,0.0,1,0,0
TXN-0019304,4005,397,1064.66,2025-07-21 01:45:00,UPI,Grocery,850,1,0.1325,Mumbai,16.62,0,1,5,927.49,1.148,0,0,0.5007,0.2,1,0,0
TXN-0019305,1505,192,1911.83,2025-07-21 02:00:00,UPI,Electronics,2083,0,0.1136,Bengaluru,3.71,0,2,7,1514.54,1.262,2,0,0.6608,0.2857,2,0,0
TXN-0019306,816,52,2673.14,2025-07-21 02:15:00,CARD,Electronics,1592,0,0.0258,Mumbai,3.65,0,2,3,673.74,3.968,0,0,0.3047,0.6667,2,0,0
TXN-0019307,2524,241,2505.5,2025-07-21 02:30:00,WALLET,Fashion,27,0,0.0493,Delhi,1.86,0,1,5,3140.16,0.798,0,0,0.4825,0.2,2,0,0
TXN-0019308,3368,235,10390.87,2025-07-21 02:45:00,NETBANKING,Electronics,2419,0,0.1573,Pune,6.61,0,1,5,1050.26,9.894,0,0,0.0736,0.2,2,0,1
TXN-0019309,103,251,4473.59,2025-07-21 03:00:00,CARD,Healthcare,1899,0,0.1112,Hyderabad,18.69,1,0,4,2089.49,2.141,0,1,0.2487,0.0,3,0,0
TXN-0019310,4285,428,3471.96,2025-07-21 03:15:00,UPI,Electronics,1019,0,0.2471,Delhi,0.94,3,0,3,2229.89,1.557,2,0,0.137,0.0,3,0,0
TXN-0019311,2193,140,4740.19,2025-07-21 03:30:00,UPI,Healthcare,1549,0,0.1811,Delhi,7.51,0,2,6,2278.65,2.08,0,0,0.07,0.3333,3,0,0
TXN-0019312,4099,320,6962.73,2025-07-21 03:45:00,CARD,Gaming,2087,0,0.1311,Delhi,5.92,0,2,5,1201.43,5.795,0,1,0.0757,0.4,3,0,0
TXN-0019313,390,100,965.38,2025-07-21 04:00:00,NETBANKING,Grocery,1223,0,0.1744,Chennai,4.76,1,0,6,687.45,1.404,0,0,0.3319,0.0,4,0,0
TXN-0019314,2129,440,370.93,2025-07-21 04:15:00,CARD,Grocery,1796,0,0.4162,Pune,1.33,3,1,3,584.8,0.634,0,0,0.0872,0.3333,4,0,0
TXN-0019315,2292,230,981.32,2025-07-21 04:30:00,WALLET,Travel,2049,0,0.338,Mumbai,10.67,0,2,8,2146.83,0.457,0,1,0.3829,0.25,4,0,0
TXN-0019316,241,400,455.73,2025-07-21 04:45:00,UPI,Travel,1767,0,0.1356,Delhi,0.41,1,1,5,3119.35,0.146,0,1,0.2195,0.2,4,0,0
TXN-0019317,3538,135,673.55,2025-07-21 05:00:00,UPI,Fashion,1223,0,0.1458,Bengaluru,6.26,1,1,7,2655.35,0.254,0,0,0.2505,0.1429,5,0,0
TXN-0019318,4656,157,1988.93,2025-07-21 05:15:00,UPI,Electronics,600,0,0.099,Hyderabad,4.61,0,2,7,3818.97,0.521,0,0,0.2182,0.2857,5,0,0
TXN-0019319,2703,492,1034.94,2025-07-21 05:30:00,CARD,Healthcare,564,0,0.1275,Chennai,3.0,0,2,7,1544.56,0.67,1,0,0.2919,0.2857,5,0,0
TXN-0019320,1980,98,3441.34,2025-07-21 05:45:00,UPI,Gaming,79,0,0.2572,Mumbai,5.56,2,0,6,1019.69,3.375,1,1,0.0839,0.0,5,0,0
TXN-0019321,3181,281,2438.52,2025-07-21 06:00:00,CARD,Healthcare,1144,0,0.2841,Chennai,6.53,1,1,4,3240.86,0.752,0,0,0.3898,0.25,6,0,0
TXN-0019322,1805,162,2592.27,2025-07-21 06:15:00,UPI,Travel,1176,1,0.2141,Bengaluru,4.89,0,0,6,654.55,3.96,0,0,0.5288,0.0,6,0,0
TXN-0019323,1799,196,508.05,2025-07-21 06:30:00,UPI,Grocery,914,0,0.1856,Chennai,5.0,0,1,5,1661.11,0.306,0,0,0.0557,0.2,6,0,0
TXN-0019324,3798,348,748.41,2025-07-21 06:45:00,CARD,Electronics,1524,0,0.0868,Hyderabad,11.27,1,1,7,866.47,0.864,0,1,0.1201,0.1429,6,0,0
TXN-0019325,2955,391,266.55,2025-07-21 07:00:00,UPI,Grocery,782,1,0.1112,Chennai,4.14,1,0,3,2207.99,0.121,0,0,0.3226,0.0,7,0,0
TXN-0019326,1320,241,3176.64,2025-07-21 07:15:00,WALLET,Grocery,1196,0,0.0856,Pune,0.5,1,1,8,2153.94,1.475,0,0,0.2494,0.125,7,0,0
TXN-0019327,2038,320,12304.19,2025-07-21 07:30:00,CARD,Grocery,1937,0,0.2977,Bengaluru,1.19,0,1,7,2566.31,4.795,1,0,0.2605,0.1429,7,0,1
TXN-0019328,4174,22,2152.42,2025-07-21 07:45:00,NETBANKING,Electronics,963,0,0.2696,Mumbai,5.43,1,0,5,1010.42,2.13,1,0,0.1361,0.0,7,0,0
TXN-0019329,2644,117,2352.51,2025-07-21 08:00:00,UPI,Fashion,173,0,0.0461,Mumbai,0.71,1,1,6,1191.95,1.974,0,0,0.4481,0.1667,8,0,0
TXN-0019330,381,372,1057.8,2025-07-21 08:15:00,UPI,Healthcare,724,0,0.0139,Chennai,9.68,2,0,3,1171.3,0.903,0,0,0.3361,0.0,8,0,0
TXN-0019331,4286,333,1449.5,2025-07-21 08:30:00,UPI,Fashion,1044,0,0.4227,Chennai,3.15,0,1,11,1548.94,0.936,0,0,0.095,0.0909,8,0,0
TXN-0019332,3704,23,6439.45,2025-07-21 08:45:00,UPI,Grocery,2149,0,0.1045,Mumbai,8.75,1,0,6,781.55,8.239,0,0,0.2204,0.0,8,0,0
TXN-0019333,1335,446,1970.99,2025-07-21 09:00:00,CARD,Grocery,159,0,0.088,Pune,17.61,0,1,4,2637.08,0.747,0,0,0.4255,0.25,9,0,0
TXN-0019334,4829,205,3411.28,2025-07-21 09:15:00,UPI,Gaming,428,0,0.4988,Delhi,37.54,0,2,5,2427.81,1.405,0,0,0.343,0.4,9,0,0
TXN-0019335,4760,152,6610.11,2025-07-21 09:30:00,WALLET,Healthcare,682,0,0.1873,Chennai,8.82,0,2,8,1681.99,3.93,1,1,0.2051,0.25,9,0,0
TXN-0019336,4979,232,5409.92,2025-07-21 09:45:00,UPI,Grocery,18,0,0.0944,Pune,0.07,0,1,7,1788.13,3.025,0,0,0.3286,0.1429,9,0,0
TXN-0019337,1890,198,1859.15,2025-07-21 10:00:00,UPI,Grocery,2289,0,0.2139,Mumbai,5.34,0,3,6,1468.35,1.266,0,0,0.1653,0.5,10,0,1
TXN-0019338,4620,252,2000.93,2025-07-21 10:15:00,WALLET,Grocery,274,0,0.0915,Chennai,4.25,0,1,4,1086.79,1.841,0,0,0.1621,0.25,10,0,0
TXN-0019339,4032,83,1223.19,2025-07-21 10:30:00,UPI,Healthcare,1597,0,0.008,Chennai,28.09,0,0,4,6169.32,0.198,0,0,0.3436,0.0,10,0,0
TXN-0019340,4354,70,2964.52,2025-07-21 10:45:00,UPI,Electronics,1109,0,0.0457,Delhi,0.31,2,0,2,880.18,3.368,0,0,0.0023,0.0,10,0,0
TXN-0019341,2736,495,1190.61,2025-07-21 11:00:00,UPI,Fashion,2120,0,0.2003,Mumbai,12.13,0,1,7,1196.66,0.995,0,0,0.047,0.1429,11,0,0
TXN-0019342,1395,374,2554.6,2025-07-21 11:15:00,UPI,Electronics,1402,0,0.0695,Bengaluru,0.89,1,0,6,737.26,3.465,0,0,0.3163,0.0,11,0,0
TXN-0019343,1134,181,5083.89,2025-07-21 11:30:00,WALLET,Fashion,2211,0,0.086,Delhi,3.04,1,2,9,2998.17,1.696,0,0,0.2259,0.2222,11,0,0
TXN-0019344,4834,425,333.43,2025-07-21 11:45:00,NETBANKING,Electronics,1745,0,0.0561,Chennai,1.53,0,2,5,1099.18,0.303,0,0,0.0681,0.4,11,0,0
TXN-0019345,2513,398,280.92,2025-07-21 12:00:00,NETBANKING,Fashion,2061,0,0.073,Chennai,1.33,0,1,6,2171.34,0.129,0,0,0.465,0.1667,12,0,0
TXN-0019346,4640,349,1721.38,2025-07-21 12:15:00,UPI,Travel,1404,0,0.027,Mumbai,9.71,0,2,10,1385.74,1.242,0,0,0.1472,0.2,12,0,0
TXN-0019347,2774,361,3513.57,2025-07-21 12:30:00,UPI,Electronics,206,0,0.1015,Hyderabad,11.04,0,0,4,2580.77,1.361,0,0,0.382,0.0,12,0,0
TXN-0019348,2672,476,2398.08,2025-07-21 12:45:00,CARD,Travel,1588,0,0.3605,Hyderabad,13.67,0,0,7,2190.33,1.095,0,0,0.0642,0.0,12,0,0
TXN-0019349,367,418,536.27,2025-07-21 13:00:00,UPI,Grocery,957,0,0.0794,Delhi,2.51,1,0,6,1454.08,0.369,0,0,0.1641,0.0,13,0,0
TXN-0019350,2011,129,4426.0,2025-07-21 13:15:00,UPI,Grocery,296,0,0.208,Mumbai,13.66,0,2,9,2658.37,1.665,0,0,0.2387,0.2222,13,0,0
TXN-0019351,2781,364,12134.79,2025-07-21 13:30:00,UPI,Gaming,1095,0,0.4951,Bengaluru,4.8,0,1,5,2479.95,4.893,1,1,0.2475,0.2,13,0,1
TXN-0019352,547,81,755.11,2025-07-21 13:45:00,UPI,Grocery,1100,0,0.2442,Hyderabad,0.91,0,1,4,1552.64,0.486,1,0,0.041,0.25,13,0,0
TXN-0019353,811,252,871.76,2025-07-21 14:00:00,CARD,Grocery,2486,0,0.0165,Delhi,14.78,0,2,5,976.29,0.893,0,0,0.2012,0.4,14,0,0
TXN-0019354,2954,34,1846.72,2025-07-21 14:15:00,UPI,Electronics,1775,0,0.0486,Chennai,2.48,1,3,8,777.8,2.374,0,1,0.1413,0.375,14,0,0
TXN-0019355,1241,85,1587.29,2025-07-21 14:30:00,NETBANKING,Grocery,1946,0,0.2781,Bengaluru,0.95,1,0,5,2872.41,0.553,0,0,0.1651,0.0,14,0,0
TXN-0019356,3503,361,5994.63,2025-07-21 14:45:00,NETBANKING,Fashion,813,0,0.135,Bengaluru,7.92,1,2,6,3631.43,1.651,0,0,0.2806,0.3333,14,0,1
TXN-0019357,2303,186,2390.2,2025-07-21 15:00:00,UPI,Gaming,1082,0,0.2991,Pune,0.54,0,1,9,1118.65,2.137,0,1,0.1817,0.1111,15,0,0
TXN-0019358,2020,82,1344.72,2025-07-21 15:15:00,UPI,Grocery,647,0,0.075,Delhi,7.98,0,1,9,1535.79,0.876,0,0,0.4439,0.1111,15,0,0
TXN-0019359,587,490,998.1,2025-07-21 15:30:00,CARD,Grocery,1290,0,0.2109,Bengaluru,3.69,2,0,5,1451.32,0.688,0,0,0.0888,0.0,15,0,0
TXN-0019360,2031,470,390.71,2025-07-21 15:45:00,UPI,Electronics,693,0,0.1153,Chennai,2.85,0,0,2,1267.04,0.308,0,0,0.1236,0.0,15,0,0
TXN-0019361,2712,115,7080.13,2025-07-21 16:00:00,WALLET,Grocery,774,0,0.0929,Chennai,0.08,1,0,5,2089.84,3.388,0,0,0.2105,0.0,16,0,0
TXN-0019362,2867,300,3371.75,2025-07-21 16:15:00,UPI,Fashion,951,0,0.0207,Hyderabad,18.65,0,1,6,2963.16,1.138,0,0,0.372,0.1667,16,0,0
TXN-0019363,1351,147,1644.28,2025-07-21 16:30:00,CARD,Gaming,2372,0,0.1994,Chennai,0.67,0,0,5,1028.6,1.599,0,0,0.1431,0.0,16,0,0
TXN-0019364,139,403,2006.76,2025-07-21 16:45:00,UPI,Fashion,14,0,0.3725,Chennai,0.57,2,0,3,2350.0,0.854,0,0,0.5314,0.0,16,0,0
TXN-0019365,4675,344,1616.28,2025-07-21 17:00:00,UPI,Gaming,2167,0,0.165,Hyderabad,2.1,0,1,9,573.01,2.821,0,0,0.4434,0.1111,17,0,0
TXN-0019366,4790,218,307.97,2025-07-21 17:15:00,NETBANKING,Fashion,2260,0,0.3061,Pune,6.22,0,2,5,307.65,1.001,0,0,0.0712,0.4,17,0,0
TXN-0019367,4521,466,434.55,2025-07-21 17:30:00,UPI,Electronics,630,0,0.1058,Chennai,3.77,0,1,10,1077.53,0.403,1,0,0.3316,0.1,17,0,0
TXN-0019368,1450,368,1467.47,2025-07-21 17:45:00,UPI,Travel,518,0,0.455,Delhi,2.86,0,0,4,744.14,1.972,0,0,0.306,0.0,17,0,0
TXN-0019369,3013,76,1442.81,2025-07-21 18:00:00,CARD,Grocery,651,0,0.1641,Mumbai,3.18,0,1,5,2202.72,0.655,1,0,0.0243,0.2,18,0,0
TXN-0019370,705,222,1778.31,2025-07-21 18:15:00,CARD,Grocery,2142,0,0.4972,Pune,3.05,0,0,6,927.31,1.918,0,1,0.3401,0.0,18,0,0
TXN-0019371,4528,415,9828.94,2025-07-21 18:30:00,CARD,Fashion,377,0,0.3412,Mumbai,9.17,0,1,4,1299.86,7.562,0,1,0.2217,0.25,18,0,0
TXN-0019372,28,270,1351.81,2025-07-21 18:45:00,CARD,Electronics,144,0,0.037,Hyderabad,2.91,0,1,8,2160.34,0.626,0,0,0.2625,0.125,18,0,0
TXN-0019373,2354,50,839.48,2025-07-21 19:00:00,UPI,Electronics,395,0,0.1486,Mumbai,0.28,0,0,4,1078.04,0.779,0,1,0.5628,0.0,19,0,0
TXN-0019374,4285,387,1897.99,2025-07-21 19:15:00,CARD,Grocery,701,0,0.2739,Pune,6.32,1,3,10,1547.78,1.226,1,2,0.1863,0.3,19,0,0
TXN-0019375,3628,241,445.27,2025-07-21 19:30:00,UPI,Grocery,1707,0,0.1319,Mumbai,4.27,0,0,2,872.09,0.511,0,0,0.3111,0.0,19,0,0
TXN-0019376,4317,120,2102.97,2025-07-21 19:45:00,NETBANKING,Grocery,1360,0,0.2744,Bengaluru,7.91,0,1,5,3079.92,0.683,0,0,0.2201,0.2,19,0,0
TXN-0019377,2482,408,871.94,2025-07-21 20:00:00,UPI,Fashion,1218,0,0.2569,Pune,2.96,2,2,5,1219.19,0.715,0,0,0.1486,0.4,20,0,0
TXN-0019378,477,443,2254.3,2025-07-21 20:15:00,UPI,Fashion,365,0,0.0641,Pune,6.82,1,0,5,1307.59,1.724,0,0,0.0519,0.0,20,0,0
TXN-0019379,40,294,1503.11,2025-07-21 20:30:00,UPI,Fashion,1899,0,0.1475,Mumbai,15.46,0,2,6,1729.18,0.869,0,0,0.3219,0.3333,20,0,0
TXN-0019380,762,359,1562.51,2025-07-21 20:45:00,CARD,Travel,2468,0,0.4265,Bengaluru,0.22,0,0,4,1610.25,0.97,0,0,0.156,0.0,20,0,0
TXN-0019381,288,121,3367.92,2025-07-21 21:00:00,UPI,Gaming,965,0,0.0244,Hyderabad,18.94,2,0,8,553.14,6.089,0,0,0.1456,0.0,21,0,0
TXN-0019382,2240,374,3751.57,2025-07-21 21:15:00,UPI,Electronics,1406,0,0.5373,Delhi,47.89,1,3,4,3327.1,1.128,0,1,0.7101,0.75,21,0,1
TXN-0019383,253,453,13748.4,2025-07-21 21:30:00,UPI,Healthcare,749,0,0.06,Chennai,8.67,0,1,4,1883.06,7.301,0,0,0.1729,0.25,21,0,1
TXN-0019384,929,120,3604.18,2025-07-21 21:45:00,UPI,Fashion,2018,0,0.1016,Chennai,14.51,0,1,6,1247.41,2.889,0,1,0.3031,0.1667,21,0,1
TXN-0019385,2098,472,1408.91,2025-07-21 22:00:00,UPI,Fashion,1443,0,0.178,Hyderabad,0.47,1,1,7,1278.58,1.102,0,0,0.2038,0.1429,22,0,0
TXN-0019386,3680,46,956.15,2025-07-21 22:15:00,NETBANKING,Fashion,697,0,0.0505,Bengaluru,4.15,1,0,9,2395.74,0.399,0,0,0.2124,0.0,22,0,0
TXN-0019387,3372,223,2546.31,2025-07-21 22:30:00,UPI,Grocery,779,0,0.0667,Mumbai,11.47,0,4,9,1770.17,1.438,0,0,0.297,0.4444,22,0,0
TXN-0019388,291,37,7761.87,2025-07-21 22:45:00,UPI,Gaming,479,0,0.0212,Pune,21.85,0,1,4,1938.75,4.004,0,0,0.0987,0.25,22,0,0
TXN-0019389,4517,224,4237.93,2025-07-21 23:00:00,UPI,Travel,2355,0,0.3244,Chennai,8.46,0,0,6,2745.45,1.544,0,0,0.1393,0.0,23,0,0
TXN-0019390,2749,324,882.93,2025-07-21 23:15:00,NETBANKING,Fashion,2119,0,0.277,Chennai,30.42,0,1,3,716.04,1.233,0,0,0.2185,0.3333,23,0,1
TXN-0019391,1745,436,2830.28,2025-07-21 23:30:00,UPI,Gaming,1075,0,0.2038,Mumbai,2.55,0,2,9,1194.47,2.369,0,0,0.4663,0.2222,23,0,0
TXN-0019392,1914,76,2247.46,2025-07-21 23:45:00,NETBANKING,Gaming,555,0,0.13,Bengaluru,1.24,1,2,3,1333.94,1.685,0,0,0.5215,0.6667,23,0,0
TXN-0019393,4243,444,5139.2,2025-07-22 00:00:00,WALLET,Electronics,503,0,0.0887,Delhi,6.35,0,3,4,2396.86,2.144,0,0,0.2863,0.75,0,1,0
TXN-0019394,2325,500,2433.17,2025-07-22 00:15:00,UPI,Gaming,960,0,0.2177,Chennai,1.36,1,1,9,587.87,4.139,0,0,0.1482,0.1111,0,1,0
TXN-0019395,1230,34,2343.88,2025-07-22 00:30:00,UPI,Fashion,209,0,0.2437,Hyderabad,0.6,0,0,2,460.1,5.094,0,0,0.0639,0.0,0,1,0
TXN-0019396,2124,481,552.41,2025-07-22 00:45:00,UPI,Electronics,1852,0,0.1434,Pune,4.13,0,0,3,2344.48,0.236,0,0,0.1607,0.0,0,1,0
TXN-0019397,343,454,3974.28,2025-07-22 01:00:00,UPI,Grocery,220,0,0.269,Mumbai,4.18,0,3,4,1998.44,1.989,0,0,0.2406,0.75,1,1,0
TXN-0019398,766,15,448.07,2025-07-22 01:15:00,UPI,Gaming,587,0,0.2689,Chennai,14.92,0,2,7,1646.63,0.272,1,0,0.5374,0.2857,1,1,0
TXN-0019399,1573,32,1968.72,2025-07-22 01:30:00,UPI,Travel,996,0,0.2114,Pune,0.14,0,0,4,1120.1,1.758,0,0,0.1551,0.0,1,1,0
TXN-0019400,1102,363,1037.71,2025-07-22 01:45:00,WALLET,Gaming,1638,0,0.1957,Pune,24.43,0,1,7,2612.85,0.397,0,0,0.1291,0.1429,1,1,0
TXN-0019401,1747,210,978.26,2025-07-22 02:00:00,CARD,Grocery,1071,1,0.0251,Bengaluru,2.78,1,1,3,3005.95,0.325,0,0,0.1348,0.3333,2,1,0
TXN-0019402,325,131,3223.22,2025-07-22 02:15:00,WALLET,Grocery,2390,0,0.0695,Chennai,2.26,1,3,11,2407.77,1.339,0,0,0.2379,0.2727,2,1,0
TXN-0019403,3051,203,1794.21,2025-07-22 02:30:00,UPI,Healthcare,934,0,0.0978,Mumbai,0.89,1,2,10,3025.4,0.593,1,1,0.1258,0.2,2,1,0
TXN-0019404,577,171,164.37,2025-07-22 02:45:00,UPI,Healthcare,1347,1,0.0933,Bengaluru,5.73,0,3,9,3275.92,0.05,0,1,0.2134,0.3333,2,1,1
TXN-0019405,1085,488,1476.89,2025-07-22 03:00:00,UPI,Gaming,1197,0,0.1498,Mumbai,10.09,0,0,8,1025.56,1.44,0,0,0.4665,0.0,3,1,0
TXN-0019406,4890,121,1220.75,2025-07-22 03:15:00,WALLET,Electronics,679,0,0.2698,Pune,11.57,0,0,3,1290.52,0.946,0,0,0.1541,0.0,3,1,0
TXN-0019407,30,45,6329.48,2025-07-22 03:30:00,CARD,Grocery,1527,0,0.0924,Bengaluru,8.7,0,4,11,7265.1,0.871,0,1,0.4814,0.3636,3,1,0
TXN-0019408,1399,416,519.64,2025-07-22 03:45:00,CARD,Grocery,2350,0,0.0338,Pune,1.93,1,0,2,1643.3,0.316,0,1,0.2492,0.0,3,1,0
TXN-0019409,2501,420,12240.06,2025-07-22 04:00:00,UPI,Fashion,481,0,0.1662,Delhi,2.0,0,2,9,1178.61,10.385,0,0,0.1948,0.2222,4,1,1
TXN-0019410,1536,447,4239.76,2025-07-22 04:15:00,CARD,Travel,2291,1,0.1055,Bengaluru,0.24,0,1,3,2775.49,1.528,0,0,0.1405,0.3333,4,1,0
TXN-0019411,1603,486,1363.09,2025-07-22 04:30:00,UPI,Gaming,2069,0,0.2602,Chennai,1.03,0,0,3,1308.07,1.042,1,0,0.1553,0.0,4,1,0
TXN-0019412,636,21,1184.02,2025-07-22 04:45:00,CARD,Grocery,1563,0,0.0354,Delhi,3.31,0,0,5,1757.78,0.674,0,0,0.2643,0.0,4,1,0
TXN-0019413,2118,385,950.77,2025-07-22 05:00:00,UPI,Healthcare,1835,0,0.0473,Chennai,17.51,0,1,5,417.76,2.276,1,0,0.1076,0.2,5,1,0
TXN-0019414,3776,136,2477.26,2025-07-22 05:15:00,UPI,Grocery,1878,0,0.1242,Mumbai,9.37,0,0,3,1215.08,2.039,0,1,0.0986,0.0,5,1,0
TXN-0019415,2940,211,818.67,2025-07-22 05:30:00,UPI,Grocery,858,0,0.3868,Chennai,0.77,0,1,6,1055.68,0.775,0,0,0.2032,0.1667,5,1,0
TXN-0019416,4621,225,1600.71,2025-07-22 05:45:00,CARD,Grocery,1881,0,0.1679,Bengaluru,16.72,0,2,3,4544.33,0.352,0,0,0.0661,0.6667,5,1,0
